Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,income
36.599999999999994,122510.25022340036,119355.82151478992,769.5897415325953,64.7134730736058,4.0,20.672393882948064,12.0,0.4599999998603016,High School,Part-time,Married,Yes,Yes,Auto,No,0
67.8,125287.35016387873,10867.46410718827,520.466656976721,35.25412631040768,3.0,23.61367443163499,60.0,0.3100000000116415,Master's,Unemployed,Single,No,No,Auto,Yes,0
31.6,17125.550651887093,242830.12232491517,572.8535271954847,22.451856577408467,4.0,17.80375796776818,12.0,0.7200000000698492,High School,Self-employed,Single,Yes,No,Auto,No,1
60.199999999999996,50433.22205214394,46154.706735470034,327.8207887634218,45.6721920808014,4.0,5.227387310820024,60.0,0.19000000005820766,High School,Self-employed,Divorced,Yes,Yes,Auto,Yes,0
45.599999999999994,101442.12170417051,107498.9055424414,614.5415598902716,111.45515475293043,1.0,8.191753399635608,47.99999999720603,0.6599999999068678,High School,Self-employed,Married,Yes,Yes,Other,Yes,0
26.4,29977.25298976415,190664.7200670989,617.0651996822714,56.060332655920725,2.0,18.491132417351736,60.0,0.4400000001164154,High School,Part-time,Married,Yes,No,Auto,No,1
26.8,17170.820270000215,225307.75599341554,496.8557551081422,105.66973081037163,1.0,17.891673178712765,60.0,0.22999999973224478,High School,Full-time,Married,Yes,No,Auto,No,1
41.4,103500.8524634584,108457.8241919209,614.0391643112616,102.10025889871183,2.0,2.4445615576404522,60.0,0.2899999998952262,Bachelor's,Part-time,Married,Yes,Yes,Home,No,0
59.8,69439.39299072264,44721.859481158164,326.08399480094295,24.23056375892613,3.0,12.06887117938578,12.0,0.6800000000232831,Bachelor's,Self-employed,Divorced,Yes,No,Education,Yes,0
43.0,88396.2298461928,88317.90242097293,758.875478716771,40.37918216790519,2.0,7.701346148141043,60.0,0.47000000001164155,High School,Part-time,Divorced,Yes,Yes,Auto,No,0
41.4,51758.20869787135,10777.738368701594,648.0772649995231,9.242366408519997,4.0,17.957560135295513,60.0,0.19000000005820766,Bachelor's,Part-time,Single,No,No,Home,No,1
55.199999999999996,72888.63257447389,106953.62413749882,565.1079507356295,107.93457461985167,2.0,9.039851686684381,47.99999999720603,0.2599999998137355,High School,Part-time,Married,Yes,Yes,Home,No,0
51.6,81568.16874382766,243944.76018083858,502.2274624172662,113.17305385674653,4.0,22.691131966500812,47.99999999720603,0.36000000002328314,Master's,Unemployed,Single,Yes,No,Auto,No,0
34.2,58860.23155979375,215595.58090460382,774.9761672667173,84.75540655868951,2.0,7.69651211991825,12.0,0.5999999999301509,High School,Part-time,Married,Yes,Yes,Auto,No,0
69.0,139027.92394214027,103627.88999108317,778.0421787062758,109.39573005828908,2.0,10.403193572904726,60.0,0.8966666668645727,Bachelor's,Part-time,Married,Yes,Yes,Auto,No,0
31.799999999999997,64937.46077562926,216080.9230213335,487.1859455830851,52.441442341646514,4.0,17.59465436064281,47.99999999720603,0.19000000005820766,High School,Part-time,Divorced,Yes,No,Auto,No,1
18.2,16311.00694018975,122988.90438014384,614.1153421884205,29.078121749702404,3.0,19.95932654509771,47.99999999720603,0.4999999999068677,High School,Self-employed,Divorced,Yes,Yes,Auto,No,1
33.8,141119.15602856528,40881.06480953308,587.981761892322,59.03103874927178,2.0,12.603051242449567,60.0,0.42999999977881087,Bachelor's,Unemployed,Married,Yes,Yes,Other,No,0
31.0,88668.75442862645,118998.00266681192,302.08612538643325,53.2786253255975,4.0,18.333622119257605,60.0,0.4700000001979061,High School,Self-employed,Divorced,Yes,Yes,Auto,Yes,1
36.4,54542.840611730666,180895.43732376196,574.9569934445799,26.588615783161625,3.0,22.35738457467579,23.999999991618097,0.2699999999650754,PhD,Part-time,Married,Yes,Yes,Auto,No,0
68.0,47817.140975358,213646.3193044081,357.56774214086306,30.020853273109733,4.0,6.78258194029857,60.0,0.42999999977881087,Bachelor's,Unemployed,Married,Yes,No,Auto,No,0
58.599999999999994,101844.49541099009,46980.97268888284,615.7104296716187,30.922105208952466,2.0,2.531160445905095,60.0,0.6799999998370185,Bachelor's,Self-employed,Married,Yes,Yes,Home,No,0
66.0,75404.31426059346,108032.96102095231,568.9717804188774,112.72162288025059,1.0,24.532571329454093,12.0,0.2899999998952262,High School,Self-employed,Divorced,No,Yes,Business,Yes,0
31.4,56792.85039767945,104091.37449422185,705.0467597774805,27.172883633797262,4.0,22.740466917716077,47.99999999720603,0.46999999963911254,High School,Part-time,Single,Yes,No,Auto,No,1
61.0,67633.88154004535,41863.66394249342,490.8516971144945,97.22186050010423,4.0,9.403371125046018,60.0,0.2699999999650754,High School,Part-time,Married,Yes,Yes,Home,No,0
31.200000000000003,53129.206852196534,235244.60103664652,779.5248618336685,21.532985553036674,4.0,20.59190394185994,12.0,0.7199999998835848,PhD,Self-employed,Divorced,Yes,No,Business,Yes,1
68.19999999999999,76003.8364388968,16030.849695650591,737.8079332401528,108.45922614737862,2.0,5.850385389465464,12.0,0.6799999998370185,High School,Part-time,Married,Yes,Yes,Home,Yes,0
26.0,56576.84436983006,180791.23168694583,357.82066395688355,11.72472245705424,4.0,19.488182458856187,47.99999999720603,0.2699999995925464,High School,Part-time,Single,Yes,No,Other,No,1
25.2,17355.90195937313,179363.38541894298,339.36404635788966,21.0352236032568,4.0,22.630014649592347,60.0,0.16999999975552782,High School,Self-employed,Single,Yes,No,Auto,No,1
20.0,56641.653946540006,245684.97337841545,417.07817347419405,5.88500905430061,1.0,19.796631895617267,47.99999999720603,0.2699999995925464,High School,Part-time,Divorced,Yes,No,Auto,No,1
56.2,49911.39678088422,100501.16674236515,646.9872210978035,92.92139588993075,4.0,22.379047025644468,47.99999999720603,0.2699999995925464,High School,Self-employed,Single,Yes,No,Home,Yes,0
65.0,33133.097073162,45707.86828936727,632.2399267885462,113.14544766911898,2.0,21.172035562464046,60.0,0.2699999995925464,Master's,Part-time,Married,Yes,No,Home,No,0
66.0,21908.594907194747,245747.00776072848,436.8093555995285,108.2230591932831,3.0,13.953573154016299,47.99999999720603,0.629999999825377,PhD,Full-time,Married,Yes,No,Auto,Yes,0
49.8,54258.08992048518,144472.82297069972,607.6065326911878,80.00231231842244,2.0,17.739373851362473,23.999999991618097,0.7099999999185093,PhD,Part-time,Single,Yes,No,Auto,No,1
62.6,43275.764811413304,232905.50244720315,567.7414129659862,98.27072384750254,3.0,9.360080015186705,60.0,0.7300000000349246,Bachelor's,Full-time,Divorced,No,No,Business,Yes,0
35.8,149650.67313601254,230967.018940944,434.78363025975034,100.96993312774458,3.0,9.762061989664115,60.0,0.47000000001164155,Bachelor's,Unemployed,Married,Yes,No,Home,No,0
66.80000000000001,17850.698665686115,106482.6432309399,683.0314794408696,79.6742703199094,3.0,9.757414157771835,60.0,0.48999999994179233,Bachelor's,Part-time,Single,Yes,No,Other,No,0
66.80000000000001,51313.41904928265,210421.55878107564,835.7830881420018,115.0342802563762,4.0,14.58083007293307,23.999999991618097,0.3499999998719432,PhD,Full-time,Married,No,Yes,Business,No,0
67.2,63562.58674004291,177467.63449772904,347.9699861230259,47.79483631853825,4.0,16.60680918912795,47.99999999720603,0.34000000009313225,High School,Unemployed,Single,Yes,No,Other,No,0
30.6,50037.68732611944,41387.125110716355,362.1505667446532,77.29045824294221,4.0,22.426419006662073,47.99999999720603,0.47000000001164155,High School,Part-time,Divorced,Yes,Yes,Auto,No,1
18.0,109980.7857926094,92883.06860585768,406.08871627321673,63.48160442511588,2.0,22.6809278669583,12.0,0.46999999963911254,High School,Self-employed,Divorced,Yes,Yes,Auto,No,1
46.6,80579.36222283737,235295.73835169332,572.9969734875478,58.78754455335149,2.0,21.293588311435556,23.999999991618097,0.46999999963911254,PhD,Unemployed,Married,No,No,Home,No,1
35.6,52705.398550329825,110312.23142479366,632.3651283742779,16.45788558327078,4.0,15.466243292932923,60.0,0.4999999999068677,High School,Part-time,Married,Yes,No,Home,No,1
52.400000000000006,110660.2520129481,79730.76217953366,411.21404188247726,74.3175372919807,2.0,4.531936784754958,60.0,0.6599999995343386,Bachelor's,Part-time,Married,No,Yes,Other,No,1
34.6,121183.10760772254,177337.56254192852,683.0325425532723,10.5264602740124,4.0,21.066905110379892,47.99999999720603,0.2699999995925464,PhD,Unemployed,Divorced,Yes,No,Business,No,1
19.6,47877.87562241938,221763.07190897944,505.67467705059676,16.867964673058122,4.0,14.90815345850963,12.0,0.8100000001280568,High School,Self-employed,Single,Yes,No,Auto,No,1
63.800000000000004,102334.65599313255,61889.04684940563,304.71046609448047,62.81751251216454,1.0,8.289732515553418,35.999999994412065,0.16999999994179232,Bachelor's,Full-time,Married,Yes,Yes,Other,Yes,0
36.2,67967.08596366926,238099.09288878995,703.1091965839987,48.552370818460446,3.0,22.799394890155966,60.0,0.28666666657353446,PhD,Self-employed,Married,Yes,No,Auto,No,1
47.8,21018.063043752933,57638.44899993354,366.41447347784754,44.01712237997379,2.0,3.9603007966071138,35.999999994412065,0.2699999997788109,High School,Part-time,Married,Yes,Yes,Auto,Yes,0
36.0,18318.7657253127,227527.09532196796,360.65932464847793,0.9379225014564401,3.0,16.967790116057216,47.99999999720603,0.39000000010477376,Bachelor's,Part-time,Married,Yes,No,Home,No,1
40.599999999999994,54198.97877165396,222727.42249514148,606.4757590704774,112.10511711614792,4.0,22.7179876277009,60.0,0.2099999999883585,PhD,Self-employed,Married,Yes,No,Auto,No,1
23.449805447470816,49373.00357537088,182572.10062641,604.9469202221248,77.77342980698995,4.0,20.266716180287005,12.0,0.7199999996973202,PhD,Self-employed,Divorced,Yes,No,Other,Yes,1
25.2,55181.02226700424,174123.24663359748,701.1604646386487,27.51683468197399,2.0,19.672805742175044,47.99999999720603,0.16999999956926332,Master's,Unemployed,Married,Yes,No,Business,No,1
64.8,134393.79000407777,41450.17122260531,503.54296616617194,107.27270989405753,2.0,10.403631981358313,60.0,0.8799999998835847,Bachelor's,Part-time,Divorced,Yes,Yes,Home,No,0
68.0,144270.21393158013,196588.9672472116,692.6829014801614,118.98547363280912,2.0,7.151357103968356,60.0,0.5899999999650755,Bachelor's,Unemployed,Divorced,Yes,No,Other,No,0
66.4,17678.92606673644,49064.024475120015,632.40024879165,47.29991132819558,2.0,9.224487939780692,60.0,0.2999999998603016,High School,Part-time,Divorced,Yes,Yes,Home,No,0
68.6,114032.8797453425,148006.26475989033,763.0649904622849,51.76418036705911,2.0,3.0621650064275983,35.999999994412065,0.5200000000232831,Master's,Unemployed,Married,No,Yes,Other,Yes,0
67.8,56766.42300034418,78351.6467828098,725.3629506594416,29.618775034001743,4.0,14.744943213538487,60.0,0.39000000010477376,Bachelor's,Part-time,Married,Yes,No,Auto,No,1
19.0,30347.210595090226,161975.29275235144,419.63717360925796,31.031464326435575,4.0,18.33936300416928,60.0,0.41999999962747103,High School,Unemployed,Single,Yes,No,Auto,No,1
26.4,69672.65991398615,42869.59969977606,349.18801740724314,23.88305130039413,2.0,23.61640405859947,60.0,0.2999999998603016,Bachelor's,Part-time,Married,No,Yes,Auto,Yes,1
60.6,81619.4549718407,211238.3585410934,569.3770921182299,48.552243200725,4.0,17.30483888096289,47.99999999720603,0.46999999963911254,PhD,Part-time,Married,Yes,No,Auto,No,0
65.4,113827.53767042597,93075.23009603732,606.609794446642,57.04503315292416,4.0,4.65594713794206,35.999999994412065,0.8699999999185093,Master's,Part-time,Divorced,No,Yes,Home,Yes,0
22.2,50664.890680335906,104037.48607777001,516.4429327339034,67.49401729821554,4.0,17.350678640413257,60.0,0.18999999987194316,High School,Part-time,Married,No,Yes,Auto,Yes,1
60.400000000000006,35108.00655786181,231353.39851732212,429.9721692539687,114.534588801799,1.0,12.636570864163007,47.99999999720603,0.7199999998835848,Bachelor's,Part-time,Divorced,Yes,No,Home,No,0
57.4,84294.42172032184,24211.01776555437,743.7299813855742,107.50185482495043,4.0,7.505654714744458,35.999999994412065,0.799999999976717,Bachelor's,Part-time,Divorced,No,Yes,Home,Yes,0
67.0,17999.268928842215,209849.64354799353,492.90021309417216,112.17389082912679,2.0,17.622889790982683,60.0,0.5499999999185093,High School,Full-time,Divorced,Yes,Yes,Auto,No,0
68.4,49018.084179416546,38181.54684098008,539.7629549314182,106.8185551682996,1.0,8.530216892664372,60.0,0.14999999982537704,PhD,Full-time,Divorced,No,Yes,Business,Yes,0
40.4,16221.941617361954,227512.20255310467,606.4756951584657,0.9415257214432409,3.0,14.88570220098498,35.999999994412065,0.72999999984866,High School,Part-time,Divorced,Yes,No,Auto,No,1
37.0,118584.15537688372,239309.04469357547,632.0967240012476,108.3442706901916,4.0,19.745027929208014,60.0,0.36000000002328314,PhD,Full-time,Divorced,Yes,No,Business,No,0
26.200000000000003,49176.57056562313,57163.762353622296,561.4200350298593,87.13343970783369,1.0,23.08976716029452,23.999999991618097,0.6799999998370185,PhD,Self-employed,Married,No,Yes,Business,Yes,1
26.0,69088.22386876639,44035.93249406571,710.0027292929597,24.234195184482772,1.0,17.5204750058219,23.999999991618097,0.6799999998370185,Bachelor's,Self-employed,Divorced,Yes,No,Home,Yes,1
40.2,55079.338866539845,88949.46806407289,765.5520121228303,108.51733169926268,2.0,20.22202940354171,47.99999999720603,0.26,PhD,Self-employed,Married,Yes,Yes,Home,Yes,0
64.4,110668.54611476151,49224.749572813686,340.3091031767682,107.7377806186531,2.0,9.729349844991079,60.0,0.4999999999068677,Bachelor's,Unemployed,Divorced,Yes,Yes,Home,No,0
22.4,17714.29037213146,244385.04214704622,434.77890882379813,12.110784864311755,4.0,21.221229307435273,60.0,0.34000000009313225,Bachelor's,Full-time,Single,Yes,No,Business,No,1
64.8,81011.72127763525,108093.94831248884,504.39094447400214,15.921927861385498,2.0,20.582387336872614,47.99999999720603,0.2799999999301508,Bachelor's,Unemployed,Single,Yes,Yes,Education,No,0
19.6,55268.036172136904,177943.03025018028,565.1089262885761,55.52376491239382,3.0,19.486266448566752,47.99999999720603,0.21999999958090485,PhD,Unemployed,Single,Yes,No,Auto,No,1
18.0,48811.069394117236,223813.4927785614,806.6774477026606,87.12697761229403,4.0,19.508158303477842,47.99999999720603,0.3299999999417923,PhD,Full-time,Single,No,No,Business,No,1
26.8,55724.61992477244,217656.83319509422,605.225535561616,72.45751674972882,4.0,14.38993543919873,60.0,0.7099999999185093,Bachelor's,Unemployed,Single,Yes,No,Other,No,1
55.6,63119.60955052325,42825.10099386449,755.2992640790295,117.12243855794017,3.0,22.37984188619066,47.99999999720603,0.4699999998253771,High School,Part-time,Single,Yes,Yes,Auto,No,0
33.0,53097.33928079492,182738.40515121314,639.3931793785639,47.81662589703142,4.0,23.196234773417522,47.99999999720603,0.11999999955762178,PhD,Full-time,Single,Yes,No,Home,No,1
69.0,64880.27374025929,219865.67703414374,569.24404367135,110.81927159610653,1.0,23.409618969145143,47.99999999720603,0.4999999999068677,PhD,Part-time,Married,Yes,No,Home,No,0
38.8,56727.076564461946,227646.23045766872,669.1247648571443,115.97669971757026,3.0,13.758551106732002,12.0,0.32000000016298147,PhD,Part-time,Divorced,Yes,No,Home,No,0
68.6,17154.89655613524,245745.21563226942,813.5924043570627,107.99427600297943,1.0,2.581873972590983,60.0,0.19999999983701855,PhD,Self-employed,Married,Yes,No,Auto,No,0
32.6,54283.99223106564,118430.48288799601,743.7297042630914,45.772025418181904,4.0,24.82000019879313,60.0,0.4599999998603016,PhD,Part-time,Married,No,No,Auto,No,1
60.400000000000006,16235.813033621016,177799.9716653302,744.9364504755792,113.58819024953716,3.0,3.3886913742890328,35.999999994412065,0.7599999999301508,PhD,Self-employed,Married,Yes,Yes,Auto,No,0
23.2,54234.40523646013,243779.42153011903,742.6489880638312,95.1039401688855,3.0,19.925579639141347,23.999999991618097,0.46999999963911254,PhD,Part-time,Divorced,Yes,No,Auto,No,1
68.4,34388.495315336506,53471.399572377886,565.4932246132505,115.83759973846321,3.0,8.182011437404903,35.999999994412065,0.4999999999068677,Master's,Full-time,Married,No,Yes,Business,Yes,0
65.8,73201.03377045691,47601.77227226127,493.5344752591417,16.894293713591594,2.0,4.173342312936052,23.999999991618097,0.6200000000465662,PhD,Self-employed,Single,Yes,Yes,Auto,No,0
50.0,143216.77670717024,43825.59506161734,590.3985592074223,107.0384721953977,1.0,12.541408454177764,12.0,0.18999999987194316,Bachelor's,Part-time,Divorced,Yes,Yes,Auto,No,0
18.6,56443.94453193735,220825.83104427572,568.1812349786472,58.94365359934598,2.0,24.515866084801004,47.99999999720603,0.6799999998370185,High School,Part-time,Divorced,Yes,No,Home,No,1
32.8,54361.66220655447,190673.62658394352,634.5094249398703,117.77018830780177,2.0,17.750920732359152,60.0,0.2699999999650754,High School,Part-time,Married,Yes,Yes,Auto,No,0
28.6,21529.14941253703,147779.27414113173,485.75916322454793,39.85161540909941,2.0,19.487985134103333,23.999999991618097,0.30999999982537707,Master's,Unemployed,Divorced,Yes,Yes,Other,No,1
65.0,81308.74490151595,220976.02700229175,540.3782621997823,110.37581301535847,2.0,22.373483114229394,47.99999999720603,0.2099999999883585,PhD,Full-time,Single,Yes,No,Other,Yes,0
53.2,21915.788963412815,216098.29940122977,834.2113964176298,25.255317882926978,2.0,16.04632342517989,12.0,0.529999999802094,Bachelor's,Unemployed,Single,Yes,No,Home,No,0
45.0,92058.66583983896,210020.44293766384,681.6690808925007,8.49198850395437,4.0,18.47939912591349,35.999999994412065,0.3899999999185093,Bachelor's,Part-time,Single,Yes,No,Auto,No,0
32.8,54683.921985708395,42881.15967548479,601.169464810558,15.922154835872854,1.0,11.244055157707551,47.99999999720603,0.2699999997788109,High School,Part-time,Married,Yes,Yes,Education,No,1
50.4,55667.5307166254,171247.0570917444,313.0220719999685,54.84057165003395,1.0,22.29281938989945,47.99999999720603,0.5299999999883585,PhD,Full-time,Divorced,Yes,No,Other,Yes,1
23.8,50960.5896928214,167497.9399828096,381.97103701810613,8.432620489604915,3.0,12.159764418241048,60.0,0.5799999998137355,Bachelor's,Part-time,Divorced,Yes,No,Auto,No,1
35.0,56169.27548124415,235172.18118379175,711.4761097714016,45.7053303559556,4.0,17.702892008487343,23.999999991618097,0.8099999999417923,PhD,Self-employed,Divorced,Yes,No,Auto,No,1
